tag,weight,count,ret,vola,mdv,category
knder,0.0125830277339536,1359,0.00735774825174825,0.38028279870776,51938075.4265734,
diversif,0.0114641976640363,2767,0.0108824193548387,1.1318119512313,3402218232.8725,
victori,0.00520852800953516,12059,2.406265511323,.,.,
insert,0.0115995722891566,1722,1.41075275301205,.,.,
obviou,0.0192310333333333,1415,1.153862,.,.,
ilfc,0.0106302495183513,8160,0.00701810606060607,0.922799312584105,430201089.748735,
machineri,0.00379740118968937,33302,0.672026161269005,.,.,
satellit,0.00165795589325426,74597,6.80671769397084,.,.,
dhabi,0.0144905862357624,3226,0.0115996923076923,1.06858421507622,1640778273.70513,
advisori,0.00227254193243563,41197,4.61171498700686,.,.,
mayor,0.00730842694063929,6091,1.6005455,.,.,
solvent,0.0219588666666667,200,0.988149,.,.,
regul,0.001492842357012,151687,5.84469107795643,.,.,
large-scal,0.0132518780487805,1358,0.915221471544715,.,.,
amend,0.00194279615450059,52845,7.30519848698315,.,.,
dine,0.0109034669881147,1628,0.00977298360655739,1.11158964383758,999844076.071145,
bottl,0.00282096822498174,26882,3.69634564207451,.,.,
nyse-list,0.00719750518166556,5236,0.00677116428571428,1.18594897875786,144190083.598155,
guitar,0.04066340755424,97,0.0279491538461538,1.20647444454205,280694226.833611,
bioenergi,0.0090939888864595,2060,0.012951356321839,1.51333491897714,54915913.5715688,
broad,0.0596653249434489,72,0.0365828333333333,1.1163475943348,253038482.745,
kabu,0.0113263903985279,7937,0.00966898837209302,1.06697335329466,17494171842.9004,
circul,0.00612832035398229,6549,1.86240026548673,.,.,
enthusiast,0.013412,984,1.569204,.,.,
newli,0.00515925916561315,7182,2.34512759418458,.,.,
battl,0.00203475118389898,100026,5.99600030939227,.,.,
corp,0.0046170466058764,13326,2.27093720871327,.,.,
directori,0.00625634555984556,4793,1.61745601158301,.,.,
greenhous,0.00594868403361345,5283,2.16105573109244,.,.,
polici,0.00238111960677226,58676,4.29717676952485,.,.,
ccc,0.00660766446812353,7366,0.00771370425531914,1.45917938752177,5549252518.05838,
buy-back,0.00774310962199451,9789,0.0073536590909091,1.17026209057015,1188388270.26791,
x-rai,0.0139774660194175,389,1.439679,.,.,
negoti,0.00289601433838591,37826,3.37058877550184,.,.,
ferri,0.00637581910569106,2628,1.71428631300813,.,.,
resumpt,0.0130661956743336,1931,0.0143165630252101,1.25161069786341,923445603.842813,
db1gn,0.015398108910034,10020,0.011330369047619,0.569391184888361,53706325.6029762,
instruct,0.0132751339285714,1938,0.898784625,.,.,
inhibit,0.0136411869158878,587,1.459607,.,.,
kirbi,0.00716432148206276,1544,0.00695974384236453,1.06719355141069,84018026.6565163,
briefli,0.0075968338028169,6860,2.06315033521127,.,.,
healthi,0.00420727659574468,19545,2.10720955851064,.,.,
cyber,0.00827711955830285,4269,0.00863872664359864,1.19782799957415,11061814600.4657,
identif,0.00951648611111111,855,2.055561,.,.,
breath,0.00822556462585034,3496,1.10451248979592,.,.,
heritag,0.00413137886597939,6066,2.92359570618557,.,.,
assign,0.00217193959893693,31671,4.54865562478858,.,.,
permiss,0.00885852631578949,3650,1.33595565182186,.,.,
entir,0.00472619866071429,14315,2.27042525892857,.,.,
condit,0.00137425284090909,123374,9.88110689909874,.,.,
addit,0.00290653045798133,25004,3.22454814717652,.,.,
user,0.00243272979642197,35436,3.7267413923504,.,.,
pulmonari,0.0106117927036159,1312,0.0155103273809524,1.33037559415532,178236763.931327,
pagesjaun,0.00991012755091638,3550,0.00800595000000001,1.03624464206581,249606328.763514,
known,0.00794479139072846,4307,1.16196701324503,.,.,
steal,0.00825119572953738,4523,0.68714103202847,.,.,
seismic,0.00999851570748846,2103,0.0128559144385027,1.3556297838949,183605464.821851,
fade,0.00342666971916972,34436,4.41759524725275,.,.,
newfoundland,0.0106697270498744,1812,0.00783375925925926,1.02962288295117,521987216.101908,
trader,0.00177774634787144,75366,0.00212138026571613,1.14226182026246,1139673105.99551,
biopharmaceut,0.00506203819034691,5040,0.00629710554803788,1.32667388799821,29014955.446519,
grill,0.0779708510999348,43,0.0494483333333333,1.14700678518409,139706039,
custodi,0.00880720576131687,2607,1.09373146090535,.,.,
health,0.0123733196721311,1129,0.788858967213114,.,.,
freez,0.00380652913752913,18736,2.23091438461538,.,.,
embark,0.0218276052631579,128,0.829449,.,.,
rehabilit,0.0137300416666667,397,1.318084,.,.,
slim,0.00487317300131062,10862,2.18051462385321,.,.,
payoff,0.0139808971902893,1129,0.0130774857142857,1.15401421849983,2436897447.40422,
luxuri,0.00370895553822153,14727,2.26533584399376,.,.,
fill,0.00447970745272526,9622,1.96994140044494,.,.,
shell,0.00597234004024146,9292,1.40952591146881,.,.,
break,0.00222305903079864,60910,3.43289597538092,.,.,
biodiesel,0.00936918798442535,2741,0.00797357142857144,1.11825211919933,1499279885.67215,
depend,0.00463776987951807,17049,1.91857170481928,.,.,
hotlin,0.0150583939778191,2635,0.0134187226890757,1.11888082646658,11109930579.1744,
dismiss,0.00205721290626472,37251,4.36080316297692,.,.,
power,0.00918000469483566,1915,1.0183813943662,.,.,
wolter,0.012408240863703,6866,0.00790197321428573,1.11182865846328,382800119.621094,
pericom,0.13117596337377,1,0.111765,0.852023473855034,2893546.53,
endors,0.00529852250803858,7664,1.72656654340836,.,.,
auction,0.0176108181818182,492,0.968595,.,.,
bonanza,0.0376265803093696,237,0.0286633333333333,0.507856114793682,252147316.25,
essent,0.0103057895504754,2768,0.00599801886792453,0.956075852502037,286722796.988272,
pre-paid,0.00888153073192336,1193,0.00876949107142859,1.1839743316786,604565328.545917,
instal,0.00411732865733658,8986,0.00464049098196393,1.15886220507469,1186152018.96217,
chanc,0.00341621363316936,26651,2.67175141040056,.,.,
biosourc,0.020287361390117,1317,0.0096296,0.815950363222153,116877526.298095,
jacuzzi,0.00840389317197561,2434,0.0100673625,1.10580837408082,90046799.8600889,
easili,0.0105005862068966,2313,0.750347586206897,.,.,
confidenti,0.00533008557046979,6402,1.58119335067114,.,.,
mode,0.0078634606741573,3423,1.1297726741573,.,.,
conglomer,0.00809366996646043,3154,0.00782371370967742,1.11757756426742,5813567593.49043,
biotechnolog,0.00534450880211808,3077,0.00726799128919861,1.42127841762454,110106181.424593,
half-year,0.00801291967282622,7283,0.00754001976284586,1.18787840454623,3808302946.47661,
consent,0.00292829371368198,13632,2.6323344506075,.,.,
architectur,0.00537870255474453,3778,1.75113285583942,.,.,
bloomberg,0.0101838829531407,4515,0.0112019477124183,1.03528434924113,1067882858.08376,
antivir,0.0119092094663644,1122,0.0181202972972973,1.34524586727209,98411372.5886754,
supercomput,0.00870928321252987,1532,0.00922257209302327,1.23225571908961,1991432226.98126,
cashflow,0.0114247942027585,4986,0.0108581487603306,1.11048735394388,509291154.942997,
rule,0.000880375112174693,277955,11.1124985868979,.,.,
w-h,0.0084843338449611,1390,0.00973458411214952,1.27007320311217,120720807.669952,
cover,0.00221174706442399,35354,3.54279371628055,.,.,
channel,0.0136049756097561,609,1.115608,.,.,
bolster,0.00400303666416089,17723,0.00427970347003155,1.10258087616721,1487473576.01927,
eleven,0.0111759730786588,1656,0.0178282066115703,1.18399087908093,2032852908.74623,
bulgari,0.0104958195041069,2698,0.0102362647058823,1.22422063636334,107243627.333578,
non-recur,0.0101892723274959,3005,0.00966702068965517,1.1356476073605,125813007.83929,
alzheim,0.0100098746515785,1490,0.00931505333333333,1.10591717011775,825235901.210133,
disord,0.00509405299145299,4328,1.54115835555556,.,.,
stainless,0.00479362087277289,7931,0.00607010876132931,1.40215047202941,1285090118.95999,
mother,0.0158473898305085,370,0.934996,.,.,
genuin,0.00643965096952909,2849,1.26744284487535,.,.,
airwai,0.0014909434546779,121397,0.00207977680557616,1.25710565749295,193462033.910792,
submit,0.00219671145087834,34363,3.40370182238126,.,.,
output,0.000945629064486821,244688,10.7425856977898,.,.,
penetr,0.00849883743842364,2694,0.926682871921182,.,.,
chipset,0.00751794516383436,3751,0.00759931274131273,1.20180067898799,916261251.276953,
bln-sourc,0.00793250883818797,5914,0.00710955172413793,0.904650642877603,1814783157.95811,
small-stock,0.00801372263002,1320,0.0129520577777778,0.790159259079156,22411657.4763111,
overwhelm,0.018896875,358,0.755875,.,.,
realiz,0.0035715149122807,14600,2.19734034912281,.,.,
child,0.00765625980902259,2224,0.0071226,1.03665608158265,1256654740.74902,
widerthan,0.0138146647871807,1253,0.0118928378378379,1.25026862351074,53508864.4460733,
six-year,0.00839808948986893,5845,0.00817141871921183,1.05788120058643,20255044485.751,
bandag,0.00803763879086929,1967,0.00801112037037039,0.87979908959632,870963434.67091,
wilma,0.00957738033596462,2297,0.00697983783783784,1.04566058621851,392257633.73952,
coal,0.0152861206896552,267,0.886595,.,.,
denial,0.00813192344497607,2902,0.785831368421053,.,.,
bacteria,0.020857,103,0.646567,.,.,
tactic,0.00500968050541516,4892,1.89213903790614,.,.,
troop,0.0061744131054131,4114,1.42264384330484,.,.,
mild,0.00578066014669926,6318,1.56098279462103,.,.,
diagnosi,0.0144595714285714,288,0.910953,.,.,
laboratori,0.00138354778989667,61984,4.77528074612515,.,.,
teijin,0.00764294227413709,4962,0.0078878407079646,1.04643959466602,4668671150.69651,
perspect,0.0116323229166667,812,1.116703,.,.,
bosch,0.00837909012453834,2737,0.00904154347826086,1.13049908108363,4905308067.82166,
two-year,0.00541691130272809,6264,0.00584218385650224,1.15198555932284,589449356.417457,
dealer,0.00225746734854445,36925,3.43709966011015,.,.,
foster,0.00444614351851852,6724,2.881101,.,.,
foku,0.00727187108069537,7454,0.00733874400000001,1.0182466948412,2190454132.30663,
simpli,0.0183475263157895,347,0.697206,.,.,
compos,0.0190534571428571,292,0.666871,.,.,
attract,0.00238739153915392,30108,2.73797873987399,.,.,
skill,0.00539572186836518,6402,1.26772565180467,.,.,
session,0.00234818115631692,54978,1.67052136873662,.,.,
ecolog,0.00712099261641737,3121,0.00825642687747036,1.18625891274074,1960190961.45185,
premarket,0.00595307094047228,12467,0.00726931967213116,1.37662112563591,404366893.834344,
consumm,0.00858142682161903,2782,0.00861038636363638,1.12319898194291,115173460.065895,
excit,0.0075785914893617,3653,0.971794442553191,.,.,
jointli,0.00461191141396934,6290,1.37852162350937,.,.,
simultan,0.0103825044247787,1063,0.706860026548673,.,.,
non-bind,0.00926383569565351,2558,0.0106237755102041,1.25981124407086,237345814.265845,
titl,0.00296304651162791,11631,1.75175354968288,.,.,
superior,0.0189555294117647,556,0.644488,.,.,
northwestern,0.00391446317764504,6660,0.00320762014563107,0.888626555526701,27824746.0671399,
histori,0.00387724009603842,11403,1.84728508883553,.,.,
gardner,0.00545601059530009,2347,0.00597099065420561,1.13998110152903,32999438.2955414,
wholly-own,0.0100313839570497,2200,0.0109963015873016,1.14256912615712,692392866.850574,
foundat,0.00256533189655173,15662,3.26891379202586,.,.,
strip,0.0060391775147929,3953,1.04813628994083,.,.,
genese,0.00563046745331209,2371,0.0062990723514212,1.22112404882226,21487854.7750287,
enemi,0.0199118,340,0.597354,.,.,
supplier,0.00178154502494093,48388,3.37960241401942,.,.,
cincinnati,0.00274772197539752,11699,0.0030217056981841,1.08792809435167,30778150.728761,
mid-morn,0.00741827729580858,4044,0.00721571627906977,0.583616599218803,5333520748.32586,
bottler,0.00509365661075004,5544,0.00365164618644066,0.91417641347646,258689042.56185,
marker,0.00780156185567011,1222,0.914677737113402,.,.,
arabian,0.00874931800898592,4151,0.00740071612903226,1.05793072932093,4745485563.80494,
monei,0.00152387092364772,120424,4.80980742179262,.,.,
kidnei,0.00459912173913044,5097,1.30766444,.,.,
foodservic,0.00643152937085458,8105,0.00607443298969075,1.05904332584048,140470688.08513,
buckey,0.00496315001338864,2016,0.00543689938398357,1.204308950432,108349342.843599,
ruhrga,0.00644044315250058,4678,0.00591217081850533,0.519424017165688,208769408.034377,
recoup,0.00636594852717421,7611,0.00654040069686411,1.14987518554592,7044458911.37267,
formul,0.00503515384615386,3148,1.1969028,.,.,
plan,0.0141991754385965,587,0.809353,.,.,
ministri,0.00368130787037037,13374,1.38934405092592,.,.,
decor,0.00643778260869565,1521,1.28407977257525,.,.,
accomplish,0.00870684210526316,1614,0.658295,.,.,
lampert,0.00804199729056024,2387,0.00937620000000002,1.21657146418439,378163963.70757,
proof,0.0083162699386503,1801,0.650056736196319,.,.,
craft,0.00645430233262282,3221,0.00700054379562043,1.2211898174185,1218142120.78813,
nightclub,0.0117283908508633,742,0.0156267037037037,1.32408286070854,90451567.7576162,
transform,0.0281370890217162,443,0.023967,1.25638592805637,186288777.869231,
helicopt,0.00252930387685291,19701,2.09539282896237,.,.,
pursuant,0.00864560623857432,1686,0.00912678125000001,1.13604525606504,113866056.582454,
intak,0.00591446562499999,7232,1.308784803125,.,.,
baghdad,0.00787889402362821,2645,0.00813819774011301,1.13957083773066,1666054679.2601,
destruct,0.0118475138888889,823,0.472319916666667,.,.,
farlei,0.00946217400577913,1126,0.00883336290322582,1.08844473310509,2180409922.98542,
bundl,0.00546593698630137,4043,1.21626080547945,.,.,
suggest,0.00304600165700083,20388,1.69113945318973,.,.,
complementari,0.0112996818181818,1419,0.513413363636364,.,.,
biosolut,0.0130914889931274,1201,0.0164870895522388,0.751865471056601,655435.930746269,
slightli,0.00121266977435481,154681,6.09808468774487,.,.,
prepai,0.00769776450288157,2027,0.00650884946236559,1.19242347477601,374510812.869957,
reviv,0.00230427300150829,31131,2.35129150226243,.,.,
orkla,0.00724728758713655,9390,0.0083296889952153,1.09945920188955,298896003.376515,
trait,0.00964724999999997,1569,0.650673532258065,.,.,
gold,0.0082203439490446,690,0.788537433121019,.,.,
biologi,0.00834565131578947,588,1.268539,.,.,
zurich,0.00536568257358392,14164,0.00572307336956521,1.11038874819029,1558805443.63846,
poison,0.00478885407725322,5412,1.32357459656652,.,.,
fragil,0.0101505294117647,1812,1.035354,.,.,
reportedli,0.00869058273381295,1917,1.207991,.,.,
cours,0.00304387015177066,18434,1.70073472175379,.,.,
olympu,0.00349732721103566,20970,0.00403723409090908,1.08608293488668,8769057257.92491,
cling,0.00587399999999999,4761,1.773948,.,.,
urin,0.0172290285714286,105,0.603016,.,.,
contribut,0.00214630889370933,36377,2.11707944859002,.,.,
smfg,0.00382252291553579,32410,0.00459812021857926,1.11202288073278,12229609292.4313,
loser,0.00564313054240638,5278,0.00624033633633634,1.20425808246971,2176672253.62508,
marriag,0.010989816091954,1879,0.525428965517241,.,.,
penwest,0.00486788168287875,2785,0.00626848979591834,1.36743070665881,23248728.3936534,
treasuri,0.0019125648312611,145954,3.17770807673179,.,.,
xr,0.00603240736698433,2696,0.00551765202702703,1.17810425649843,603391320.927755,
autonomi,0.00625028731343284,3628,0.887474787313433,.,.,
nixdorf,0.00628948481302238,2600,0.00518620769230769,1.09535501954616,50901801.6405706,
passag,0.00785569879518075,2106,0.849806493975904,.,.,
contrari,0.0180584516129032,793,0.559812,.,.,
suprem,0.00271325832127351,17329,2.32041399059334,.,.,
field,0.0144116041666667,1264,0.691757000000001,.,.,
finger,0.00849194736842105,822,0.569500894736842,.,.,
mysteri,0.00743852197802199,1903,0.688250939560439,.,.,
unfaz,0.00599891167873129,5737,0.00614573139158576,1.08257903021147,2746946058.82943,
directli,0.00531680857142857,5446,0.865097428571429,.,.,
securicor,0.0147749301986794,1692,0.0113019555555556,0.492962225282582,475973261.763111,
fellow,0.0103565604395604,419,0.942447,.,.,
optimist,0.00261800842105263,26382,2.20167163157895,.,.,
middlewar,0.00829173250171662,1798,0.00775116197183098,1.11517307781861,1547941827.02802,
wari,0.00269250148367952,18657,2.66839349554896,.,.,
fuelcel,0.00587334340568747,1193,0.00757557876712329,1.5009227861295,31697540.8309001,
coloni,0.0020539212564544,14396,2.38488860197935,.,.,
curv,0.00560250974025974,7725,0.857435181818182,.,.,
consum,0.00089804120970422,190417,5.30954255533399,.,.,
panama,0.0487891355690133,47,0.02558425,0.524384162613632,1095435415.4825,
goodal,0.00783567070021764,1014,0.00437378064516129,0.813773521227466,30611205.7449098,
structur,0.00180552533783784,55544,2.46511149290541,.,.,
pollut,0.00408430956521739,5068,1.16587754608696,.,.,
kean,0.00550869551936966,2649,0.00500736677115987,1.25825269228054,157510598.103079,
clue,0.00628302127659574,2980,0.802663,.,.,
reactor,0.00175343684895834,21108,4.51656216406251,.,.,
mixi,0.0107621134129896,4154,0.00976763963963963,1.03536944084966,15482815831.099,
short-cov,0.00982143462261803,2503,0.00854903,1.09119972348244,3507118795.35043,
stimul,0.00636072727272725,1964,0.847686978354978,.,.,
radiolog,0.00484426981065423,3342,0.00597767990074442,1.33302868593802,169662176.058987,
co-promot,0.00613994741028603,2497,0.00683474380165289,1.19840504158153,667636137.959473,
occupi,0.00954372727272727,766,0.472949808080808,.,.,
feasibl,0.00584027651515154,3239,0.820632534090909,.,.,
uphold,0.0026507049689441,16099,1.9004434689441,.,.,
idaho,0.00549867935954083,2491,0.00475282903225806,1.14537176622338,79200822.3768176,
attack,0.0019097942353883,41393,2.32808552041632,.,.,
photographi,0.0105630625,638,0.845045,.,.,
mid-,0.00821782690701747,2493,0.00790730827067669,1.1895118480045,1342960203.77527,
russian,0.00185513300288188,60652,0.00174670537391958,1.03855887570065,1700793133.74176,
keep,0.00063681079865017,336055,11.0563688833746,.,.,
voip,0.00354831702322155,5500,0.00465053314527503,1.16424241330603,373210979.209482,
advertis,0.00138239658119658,54297,3.25193885,.,.,
layer,0.011913064516129,335,0.73861,.,.,
speak,0.00155375930781331,49374,4.75230883639222,.,.,
reliabl,0.00380526094276094,4569,1.78517493097643,.,.,
polit,0.00210963211382113,209747,2.07131896036585,.,.,
lawyer,0.00249968481375358,20545,1.41719963037249,.,.,
aspect,0.0654916482606155,4,0.0425475,0.649662989556893,1711342.36,
dolbi,0.00505246703985614,1532,0.00612924117647058,1.01385812378627,748120041.917552,
subsid,0.00792778730540726,3211,0.0087297125,1.19408696852241,2583923707.58855,
stemcel,0.00609100521761297,1479,0.0073294661016949,1.59206289585184,32667016.3708086,
osteoporosi,0.00508053892978128,3407,0.00495892961876833,1.01054213115019,510047944.332086,
inclus,0.00458297872340425,3672,1.07934442080378,.,.,
star,0.0143432926829268,390,0.588075,.,.,
patrol,0.00665520707070707,2222,0.944276808080808,.,.,
taiwan,0.00302525708669962,13153,0.00302924841437632,1.06118309054329,3083889396.32197,
fixtur,0.0134574565217391,290,0.619043,.,.,
pledg,0.00286695918367346,17713,1.36024405539359,.,.,
congo,0.0273642873323688,89,0.0210805454545454,0.700333686700328,60585243.1854545,
throw,0.00385020181818182,7430,1.29081153636364,.,.,
okai,0.0028080311587147,12322,2.50386480038948,.,.,
district,0.00223346353224834,13920,1.96707809041591,.,.,
scientist,0.00412375384615384,5959,1.00685453076923,.,.,
revolut,0.00602978280542986,1818,0.805778475113122,.,.,
hever,0.00641328904949319,2319,0.00546785204081632,0.521988715766687,85752337.819898,
transcript,0.00805956451612902,794,0.486745,.,.,
articl,0.00503915887850467,2452,0.791005654205607,.,.,
merkel,0.0631214005161911,107,0.0388835,0.61601136353155,257290198,
glitter,0.00755420385509473,1301,0.00726201438848921,1.21524995921989,591415168.190899,
cushion,0.00566275303643725,4020,1.3987,.,.,
justifi,0.00583761016949153,4455,0.789130500000002,.,.,
strang,0.0145482972972973,207,0.538287,.,.,
ignor,0.00221386616635398,25085,2.59193378236398,.,.,
cartridg,0.00752000093245294,1382,0.00742513768115942,1.09995532361199,6241150406.71378,
vulcan,0.033351447493485,63,0.054712375,1.08845554698364,73414410.5714286,
organis,0.00989344303797468,1748,0.781582,.,.,
bladder,0.00747659357248934,1323,0.0068772972972973,1.11133966777491,769390679.512981,
realli,0.00583554741379311,3642,0.886895995689655,.,.,
blank,0.01232198,159,0.616099,.,.,
alcohol,0.00611337655406468,1493,0.00610238356164383,1.11692024478513,438356322.868265,
hispan,0.00523949513294771,2127,0.00514674460431654,1.0669593754764,325343847.14089,
baa3,0.0500187698760706,22,0.0253703333333333,0.507216258940241,34309355.01,
compressor,0.0353449417170463,22,0.0257363333333333,0.606789639551193,4349220.5,
lesson,0.00540171923076923,3484,0.681124211538462,.,.,
overtur,0.00604833455817244,3174,0.00811435467980296,1.33934748642506,712567042.475565,
avail,0.000295849674064793,178298,22.7217142465347,.,.,
remedi,0.00324700995732575,8888,1.23128942105263,.,.,
iranian,0.00917317277725521,1261,0.00964281720430108,1.05513156536095,733070596.905488,
advantag,0.00173897070626003,14651,2.4996400581862,.,.,
fair,0.0152792903225806,500,0.473658,.,.,
standard,0.0227129735698384,113,0.0128877142857143,1.00357837111468,79298550.01,
subject,0.00223119986403807,23456,2.07503850373895,.,.,
labour,0.0016819666136725,33575,4.23182800000001,.,.,
captur,0.00316105807365439,6190,1.09943083286119,.,.,
mirror,0.00355133099824869,5350,1.40192345008757,.,.,
prostat,0.00392792204126351,3988,0.0048007563559322,1.31760771562077,281515209.755371,
disclos,0.00159514225202965,30211,2.29213646205436,.,.,
olsen,0.00492255394756297,2056,0.00460633561643835,1.13943368639107,39073561.9369883,
clinch,0.00393782642712063,11621,0.00369777473684211,1.06584621058925,1338423165.51153,
co-brand,0.00600205872870298,2226,0.00559641538461538,1.08474740906368,998537510.280136,
metabol,0.00752122402127236,1661,0.00826376612903226,1.16436505775166,276757215.554078,
anthrax,0.00784339357527109,1200,0.00893775438596489,1.25731999251337,382007211.637528,
mentor,0.0231448215410166,163,0.0116861538461538,1.23695401784454,53627193.2825,
k2,0.0416847832237971,59,0.04192525,0.754326520811777,6619491,
endeavor,0.00546820943357581,3963,0.00503418723404255,0.947100783730103,308629577.447421,
muscl,0.0039123669527897,6338,0.761120375536481,.,.,
super,0.01110975,406,0.622146,.,.,
strand,0.00659111645480507,2192,0.00712694642857143,1.1514071458123,186326041.101685,
load,0.00162335316265061,29741,2.4084904375,.,.,
highli,0.0033574142394822,8386,1.12265369902913,.,.,
guidelin,0.00327985038167939,5000,1.26514234351145,.,.,
pensk,0.00757596866300709,1479,0.00961564705882358,1.13055933855231,320131853.533715,
carefulli,0.00644912727272728,4541,0.405534933333333,.,.,
swoop,0.00681833237499183,3314,0.00737875342465753,1.18922693789383,980151586.637512,
ulcer,0.00557453181818182,1954,0.606473963636364,.,.,
advic,0.00361297093023256,6267,0.887183098837209,.,.,
railwai,0.00220329737609329,19070,2.20280232653061,.,.,
editi,0.00762470935966482,1166,0.00770365217391304,0.535926665976184,13131408.1107391,
eiffag,0.00346695328898351,13741,0.00456864716312057,1.40058141842616,86303175.1228929,
assum,0.00146884080076263,45222,2.53906253797267,.,.,
thumb,0.00876367058823529,1167,0.399183,.,.,
full,0.0128605128205128,723,0.50156,.,.,
siliconwar,0.00712655449821933,1067,0.00828702362204721,1.2365555174159,143371074.705431,
version,0.00181015082956259,18986,1.81136778582202,.,.,
envelop,0.0119824318181818,209,0.527227,.,.,
spearhead,0.00545519900894965,4553,0.00479861320754717,1.09759852141687,1094020210.92667,
geniu,0.00712322764227642,409,0.876157,.,.,
illustr,0.00964997014925373,975,0.646548,.,.,
applic,0.000269748980432994,174033,24.1329327764873,.,.,
invit,0.00173831850789096,17423,2.08778582831181,.,.,
hormon,0.00449866172520874,4293,0.00440742767295597,1.08689672791771,1946487535.64167,
gener,0.000429951302825002,576598,0.000464454273429783,1.07510120619056,600485329.133769,
plant,0.0103770701754386,623,0.591493,.,.,
needl,0.0107463962264151,514,0.569559,.,.,
magazin,0.00229680163780182,12714,0.00210666861924686,1.02964616828503,644062841.33552,
euronet,0.0347748962424043,15,0.024555,0.564890254828316,8190948.466,
equatori,0.00683408929500076,1282,0.00512344360902256,1.01043104829877,401507348.687382,
applaud,0.00540403788902417,2664,0.0058609619047619,1.24375644396602,303880523.256379,
in-process,0.00771673298134579,1721,0.00966326923076921,1.12310125366322,275840840.549883,
scrambl,0.00397226470588235,6489,1.04750341176471,.,.,
buy-deal,0.0187349519104054,151,0.0134662352941176,0.549652296510097,121974390.441176,
speaker,0.00510057268722468,1994,0.806744748898678,.,.,
correl,0.0118596904761905,216,0.498107,.,.,
unibail,0.00857364180318427,1830,0.006250525,0.956088550869269,510901331.0688,
bottomlin,0.00372043748274035,2611,0.00413319529411765,1.32783599743968,196068049.249274,
remind,0.00325032085561497,3600,1.34434889839572,.,.,
float,0.00140681895424836,25223,1.99434153921568,.,.,
movado,0.00557690360187987,1372,0.0074428835978836,1.27916737715284,51763643.933871,
restrict,0.00179749540788763,19175,1.78948005078337,.,.,
counterbid,0.00389262482034473,15544,0.00431595090439277,1.21017565476132,650783499.416614,
soccer,0.00255346681922196,9249,1.47348199084668,.,.,
repli,0.00472051587301587,4555,0.768890285714286,.,.,
cleaner,0.00655958088235294,1076,0.473893676470588,.,.,
last-minut,0.0063175504166506,1987,0.00686214569536424,1.19994073495248,402799617.603611,
exclud,0.000759323490879774,185978,5.85592162874131,.,.,
mongolia,0.00509975355277781,3276,0.00626067431192661,1.21031241084746,934491623.909226,
mid-2008,0.00653697343585615,2357,0.00778034558823529,1.32389182625144,2774928555.28744,
grace,0.0037936182029972,2800,0.00520400769230768,1.36445788206436,1193240384.43815,
tempt,0.00482639669421487,3724,0.703237008264463,.,.,
federal-mogul,0.00989416749064287,1388,0.0162104482758621,1.24381641141175,78442240.2441304,
lucki,0.00626746153846154,2095,0.44006079020979,.,.,
bail-out,0.00590262041632154,4029,0.00744741875,1.44511741519042,5103141285.09758,
onshor,0.00430284557228848,4282,0.00364696052631579,1.05536112852999,694592789.555942,
convent,0.00397963157894737,3516,0.800919537396122,.,.,
outsid,0.00178650973845298,28754,1.25528345687257,.,.,
h-share,0.00803233173378731,2352,0.00748883529411765,0.515527188762088,1697624340.03729,
embassi,0.00664895488721805,1037,0.581944909774436,.,.,
takara,0.0044956014994089,9929,0.00504272537313433,1.05068060985045,8485905260.87087,
navy,0.00641440185680363,1015,0.00802314598540146,1.09483587569213,149972874.030169,
underperform,0.0738428441831774,2,0.085382,1.15626640528902,6738554.35,
fetch,0.00532468253968254,2278,0.533182407407407,.,.,
quijot,0.00450823779334189,7543,0.00487442696629213,0.627678407722138,13340928325.4682,
forai,0.0052461455809722,2875,0.00457982089552239,1.11547234261369,2905536796.47902,
footbal,0.00348449545454545,3701,0.770871218181818,.,.,
aerial,0.00711185753123318,1593,0.00636949122807018,0.971098103194674,332523999.085887,
bubbl,0.00298229206349206,7025,0.922843285714286,.,.,
builder,0.0366690328629206,37,0.0170065,0.912074297376841,148848830,
fastest,0.00378511031860741,3741,0.00406696842105263,1.14552432471708,2533157247.21443,
petrom,0.0067455265043871,2559,0.00473137288135593,0.475531513507762,64305245.9644915,
flourish,0.00680259482758621,1579,0.789101,.,.,
midstream,0.00265664494777341,7118,0.00247525032425421,1.00818160963753,81730061.9048228,
except,0.00251120644391408,16069,0.823684994033413,.,.,
view-2-,0.00696679229730222,1989,0.00789692660550458,0.592752775793593,82229305.7265137,
slope,0.00609628275862069,1689,0.585992282758621,.,.,
poster,0.00827250649350649,320,0.636983,.,.,
stabilis,0.00444200071691696,9806,0.005369,0.996148099443457,3477373775.25849,
gastric,0.011302243902439,297,0.463392,.,.,
yemen,0.00549145832121728,1666,0.00442394736842106,0.993071966960999,627561205.054748,
us,0.0049047476635514,4332,0.538352859813084,.,.,
computershar,0.00780795702569631,1525,0.00831075,1.08236372172502,170628049.341867,
saxoni,0.00659314638303141,3861,0.00744355462184874,1.10083439176917,505946154.048562,
differenti,0.00661354700854699,1879,0.370700461538462,.,.,
printer,0.00218001957129543,9578,1.16099181547064,.,.,
denso,0.00481230905357022,7282,0.00531005140186916,1.16149049648226,13178267348.7966,
programm,0.00215348809523809,25620,1.63309869322344,.,.,
materi,0.000644201769618787,148712,4.02637001223848,.,.,
diversifi,0.0018787617810903,9507,0.00177458001397624,0.994735529539101,170291923.352498,
boast,0.0102976086956522,364,0.47369,.,.,
